Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-09 00:00:00-05:00,311.96391713296777,317.57660631064704,311.4945269093235,316.66778564453125,30194000,0.0,0.0
2025-12-10 00:00:00-05:00,315.4194206321133,320.8923078304596,314.27092168020465,319.7937316894531,33428900,0.0,0.0
2025-12-11 00:00:00-05:00,319.66391441105065,320.70257104825845,308.19885677560706,312.02386474609375,42353700,0.0,0.0
2025-12-12 00:00:00-05:00,313.29221022339095,314.46067218572114,305.1627773855729,308.887939453125,35940200,0.0,0.0
2025-12-15 00:00:00-05:00,310.91531224146183,311.0151883437652,304.4836813703359,307.8193359375,29151900,0.0,0.0
2025-12-16 00:00:00-05:00,304.55358908476643,310.3660001485481,302.1966411442108,306.1714782714844,30585000,0.0,0.0
2025-12-17 00:00:00-05:00,307.60959033164653,307.6894729197007,295.7350329501308,296.3342590332031,43930400,0.0,0.0
2025-12-18 00:00:00-05:00,301.32777470817274,303.56485302569047,298.8410213827925,302.0668029785156,33518000,0.0,0.0
2025-12-19 00:00:00-05:00,301.33777770154796,306.85059101726483,300.5787559089981,306.7607116699219,59943200,0.0,0.0
2025-12-22 00:00:00-05:00,309.4771954426739,309.7268704705607,304.90313186415943,309.3773193359375,26429900,0.0,0.0
2025-12-23 00:00:00-05:00,309.2274800840275,314.5305745464577,308.91788552805923,313.94134521484375,25478700,0.0,0.0
2025-12-24 00:00:00-05:00,314.360779810128,314.67037436380235,311.5145092668577,313.6816711425781,10097400,0.0,0.0
2025-12-26 00:00:00-05:00,314.0712183432231,314.6804107746781,311.8740659325972,313.10247802734375,10899000,0.0,0.0
2025-12-29 00:00:00-05:00,310.9652491009125,313.6117983030154,310.2162240166622,313.15240478515625,19621800,0.0,0.0
2025-12-30 00:00:00-05:00,312.09376543928346,316.5379928503015,312.0538089034933,313.4420166015625,17380900,0.0,0.0
2025-12-31 00:00:00-05:00,312.4433102220648,314.17104176667254,311.03513952358344,312.5931091308594,16377700,0.0,0.0
2026-01-02 00:00:00-05:00,316.4880203907529,322.0807464242433,309.9265541489014,314.74029541015625,32009400,0.0,0.0
2026-01-05 00:00:00-05:00,317.2470486555906,318.60526603903236,314.2209888461081,316.1285095214844,30195600,0.0,0.0
2026-01-06 00:00:00-05:00,315.9886856047422,320.5227923064431,311.3746963103618,313.9313659667969,31212100,0.0,0.0
2026-01-07 00:00:00-05:00,313.9513421990662,325.72602466406613,313.78158025326775,321.56146240234375,35104400,0.0,0.0
2026-01-08 00:00:00-05:00,328.54234711069296,329.8905982345552,321.08205673508803,325.0169372558594,31896100,0.0,0.0
2026-01-09 00:00:00-05:00,326.6647962522232,330.3999246926398,325.37646465172014,328.14288330078125,26214200,0.0,0.0
2026-01-12 00:00:00-05:00,325.37646891287716,333.6057781716088,324.5775210522192,331.4285888671875,33923900,0.0,0.0
2026-01-13 00:00:00-05:00,334.5145706345901,340.04734658205444,333.18628259299794,335.5332336425781,33517600,0.0,0.0
2026-01-14 00:00:00-05:00,334.62442706687915,336.08252056576845,330.05039437456895,335.4034118652344,28525600,0.0,0.0
2026-01-15 00:00:00-05:00,337.2110766328429,337.25103316994193,330.3100554080323,332.347412109375,28442400,0.0,0.0
2026-01-16 00:00:00-05:00,333.97528525413946,334.2149635116852,327.27401649506595,329.5710144042969,40341600,0.0,0.0
2026-01-20 00:00:00-05:00,320.4528849486331,327.30398324237245,320.01345448184367,321.5814208984375,35361000,0.0,0.0
2026-01-21 00:00:00-05:00,320.50283121296127,332.0478012719212,318.9348648307384,327.953125,35386600,0.0,0.0
2026-01-22 00:00:00-05:00,334.0152109953496,334.7142826747097,328.3226090802118,330.11029052734375,26253600,0.0,0.0
2026-01-23 00:00:00-05:00,332.05776231305794,333.2562145369407,327.0243361197249,327.5036926269531,27280000,0.0,0.0
2026-01-26 00:00:00-05:00,327.3838548641184,335.4034148973675,326.5749102768944,332.8267822265625,26042100,0.0,0.0
2026-01-27 00:00:00-05:00,334.93402312381306,337.4707297257924,333.04649592160257,334.1150817871094,21636200,0.0,0.0
2026-01-28 00:00:00-05:00,335.6231039588608,337.10119086219134,331.5084650266126,335.57318115234375,27434400,0.0,0.0
2026-01-29 00:00:00-05:00,339.857625711299,341.8450595994438,326.11553330804276,337.810302734375,39785600,0.0,0.0
2026-01-30 00:00:00-05:00,339.5580079569619,339.5580079569619,331.8580393103398,337.56060791015625,31024000,0.0,0.0
2026-02-02 00:00:00-05:00,335.7829045969607,344.38169669555197,335.193675272949,343.2431945800781,32006100,0.0,0.0
2026-02-03 00:00:00-05:00,346.8884575284791,348.5463032010534,337.0312933144156,339.26837158203125,36506700,0.0,0.0
2026-02-04 00:00:00-05:00,342.51417399710857,342.8637251238478,328.0929422734009,332.6070861816406,70618400,0.0,0.0
2026-02-05 00:00:00-05:00,311.81413592946416,332.2575275064077,306.06161379445837,330.81939697265625,88205800,0.0,0.0
2026-02-06 00:00:00-05:00,326.75466854448496,329.95052083207565,319.50412705068965,322.4402770996094,56380500,0.0,0.0
2026-02-09 00:00:00-05:00,320.5127991892576,327.2740180221729,316.84758707958963,323.8984069824219,39640100,0.0,0.0
2026-02-10 00:00:00-05:00,320.5527401483992,321.25184233940706,314.2009923012897,318.16583251953125,39170000,0.0,0.0
2026-02-11 00:00:00-05:00,318.5553213774315,320.6426005966259,309.25742736560915,310.55572509765625,45406400,0.0,0.0
2026-02-12 00:00:00-05:00,311.684307255737,315.82890653132813,306.80067966689137,308.59832763671875,47761300,0.0,0.0
2026-02-13 00:00:00-05:00,307.32996759040856,308.2287915112591,303.31517401115394,305.32257080078125,38499700,0.0,0.0
2026-02-17 00:00:00-05:00,299.6499434457439,304.0442171582303,295.86486207725466,301.6273498535156,39247600,0.0,0.0
2026-02-18 00:00:00-05:00,301.6972906518214,304.983022308801,300.8583862777236,302.9356689453125,28482100,0.0,0.0
2026-02-19 00:00:00-05:00,301.42763905495286,305.0728879320441,299.64995428739604,302.456298828125,25834400,0.0,0.0
2026-02-20 00:00:00-05:00,303.9244103176242,316.0885697634931,303.5049428811186,314.570556640625,53210800,0.0,0.0
2026-02-23 00:00:00-05:00,318.6352220336332,319.1046122516075,309.4671633706354,311.0850524902344,31423000,0.0,0.0
2026-02-24 00:00:00-05:00,310.11633870149166,311.8640638461802,305.53230897934316,310.495849609375,25615600,0.0,0.0
2026-02-25 00:00:00-05:00,311.65435118745364,313.23231441520727,309.03776179839537,312.4932556152344,29963600,0.0,0.0
2026-02-26 00:00:00-05:00,312.2335794136705,312.73292940852764,301.95694798569707,306.98040771484375,36431200,0.0,0.0
2026-02-27 00:00:00-05:00,303.7446468483449,311.9639287272481,303.4050620118916,311.354736328125,44640600,0.0,0.0
2026-03-02 00:00:00-05:00,302.83581985466094,308.0889612664211,300.908305641281,306.12152099609375,34790200,0.0,0.0
2026-03-03 00:00:00-05:00,298.2018299939976,303.5448811012492,296.3242691134317,303.1853332519531,35497000,0.0,0.0
2026-03-04 00:00:00-05:00,302.49628364637806,305.07291645770977,300.3590508331652,302.7359619140625,29536200,0.0,0.0
2026-03-05 00:00:00-05:00,302.6460874794852,302.90572878105803,297.60263367704704,300.4888916015625,35752300,0.0,0.0
2026-03-06 00:00:00-05:00,295.7050936872067,300.1393243405422,294.7962729857715,298.1319274902344,25576900,0.0,0.0
2026-03-09 00:00:00-04:00,294.1842573074437,306.6168332730834,293.9044256827884,306.1770935058594,29312100,0.21,0.0
2026-03-10 00:00:00-04:00,305.98724420005084,309.3252467158022,305.3875962722132,306.8567199707031,23239700,0.0,0.0
2026-03-11 00:00:00-04:00,306.56689883882945,311.23412470378855,305.7374076911934,308.5157470703125,24125700,0.0,0.0
2026-03-12 00:00:00-04:00,306.636841807898,308.7555713296518,300.8502897843219,303.3687744140625,24928300,0.0,0.0
2026-03-13 00:00:00-04:00,306.8267356773544,307.50632242162294,300.26065041451466,302.09954833984375,23693100,0.0,0.0
2026-03-16 00:00:00-04:00,304.16832484157635,306.3070315122431,302.8391017033621,305.3775939941406,23519700,0.0,0.0
2026-03-17 00:00:00-04:00,305.67739809365116,311.2341070358109,305.3176276402165,310.7344055175781,21955200,0.0,0.0
2026-03-18 00:00:00-04:00,309.0853604878573,312.28346234614037,306.74676108497374,307.5063171386719,20009800,0.0,0.0
2026-03-19 00:00:00-04:00,303.8285227221892,307.8760927647981,302.16951004441273,306.9466552734375,25075800,0.0,0.0
2026-03-20 00:00:00-04:00,305.2776414809433,305.8173276578073,298.0919312440676,300.8203125,44364100,0.0,0.0
2026-03-23 00:00:00-04:00,301.92965766257777,305.7973733016039,300.75036931754545,301.87969970703125,29326900,0.0,0.0
2026-03-24 00:00:00-04:00,299.02141279307426,299.7409842283802,290.15668188195673,290.2666320800781,36864300,0.0,0.0
2026-03-25 00:00:00-04:00,293.2648285118823,295.82329783701033,289.0673235725591,290.7563171386719,29460700,0.0,0.0
2026-03-26 00:00:00-04:00,287.7381369232671,287.7781215852462,278.33375052565475,280.7523193359375,39080600,0.0,0.0
2026-03-27 00:00:00-04:00,277.1144865271076,279.203235317384,273.7864876697142,274.1762390136719,35890600,0.0,0.0
2026-03-30 00:00:00-04:00,276.2550012483934,276.9245842043685,271.9475460941929,273.33673095703125,35141200,0.0,0.0
2026-03-31 00:00:00-04:00,277.87403020607053,287.9080147834651,276.9245851168754,287.3883361816406,43875400,0.0,0.0
2026-04-01 00:00:00-04:00,290.6663854824321,300.34059988895723,290.23664948178913,297.2124938964844,37684500,0.0,0.0
2026-04-02 00:00:00-04:00,290.5164904801884,297.90206355243157,289.2772403921399,295.59344482421875,21666500,0.0,0.0
2026-04-06 00:00:00-04:00,295.69337737406744,300.4405418912755,295.0037868253031,299.8109130859375,16945500,0.0,0.0
2026-04-07 00:00:00-04:00,302.54929810267237,305.4475608650088,297.5422790326475,305.27764892578125,23205400,0.0,0.0
2026-04-08 00:00:00-04:00,320.25872115869026,321.88772251879675,314.8319393907938,317.1305847167969,33547100,0.0,0.0
2026-04-09 00:00:00-04:00,315.72141928886384,319.3492572184689,310.8743084256086,318.29986572265625,23739200,0.0,0.0
2026-04-10 00:00:00-04:00,319.8289680511782,321.6378852163977,316.1311948927162,317.0506286621094,19152600,0.0,0.0
2026-04-13 00:00:00-04:00,316.9507009019676,321.43801087893695,315.28168437302884,321.1181945800781,18866400,0.0,0.0
2026-04-14 00:00:00-04:00,324.59612530340485,333.09105123243734,323.5567375910905,332.7112731933594,27721400,0.0,0.0
2026-04-15 00:00:00-04:00,332.69130668872015,337.278563176308,330.70247381548376,336.91876220703125,24918800,0.0,0.0
2026-04-16 00:00:00-04:00,338.5477782390461,339.67710854893676,334.3202924195682,335.81939697265625,20541500,0.0,0.0
2026-04-17 00:00:00-04:00,337.4484504303517,342.1156763245155,336.0392884001999,341.4760437011719,25581900,0.0,0.0
2026-04-20 00:00:00-04:00,340.55660000710446,341.1962021124509,336.40905286572576,337.2185974121094,18784200,0.0,0.0
2026-04-21 00:00:00-04:00,337.48841459650436,339.13742351057505,331.1522029907326,332.0916442871094,23123800,0.0,0.0
2026-04-22 00:00:00-04:00,336.818816762841,339.6171637007564,334.96994545488326,339.1174621582031,20293000,0.0,0.0
2026-04-23 00:00:00-04:00,340.9763246437424,341.7558578013153,335.97930940305434,338.6877136230469,18650300,0.0,0.0
2026-04-24 00:00:00-04:00,338.5277988797623,345.06387272769797,335.1897964239415,344.19439697265625,26426100,0.0,0.0
2026-04-27 00:00:00-04:00,345.77347673538645,352.9691603649003,342.5254168368208,350.130859375,28576900,0.0,0.0
2026-04-28 00:00:00-04:00,348.34192077884484,352.20963620070955,345.91337868788094,349.5711975097656,27824100,0.0,0.0
2026-04-29 00:00:00-04:00,347.36252924438134,355.5776236260777,344.0045190996302,349.7311096191406,35376300,0.0,0.0
2026-04-30 00:00:00-04:00,373.8467067603946,385.6096696957082,365.60163158627074,384.5702819824219,72040000,0.0,0.0
2026-05-01 00:00:00-04:00,381.4022037517389,386.52914645154755,378.82372671588394,385.45977783203125,30105200,0.0,0.0
2026-05-04 00:00:00-04:00,385.39979379858875,387.14874909409923,379.56328378663693,383.0212097167969,26298600,0.0,0.0
2026-05-05 00:00:00-04:00,385.99945170269467,392.58551415458055,383.79074899852696,388.1981201171875,23878600,0.0,0.0
2026-05-06 00:00:00-04:00,394.0146525811788,399.61131576273664,392.52555179602564,397.8023986816406,31308500,0.0,0.0
2026-05-07 00:00:00-04:00,399.6812819584635,399.8611671879692,392.4455831227277,397.7524108886719,24433500,0.0,0.0
2026-05-08 00:00:00-04:00,396.7630105926761,401.76002583943523,396.1233780013978,400.56072998046875,21461800,0.0,0.0
2026-05-11 00:00:00-04:00,393.41500861238904,397.2027547509894,388.23810807955056,388.40802001953125,30753700,0.0,0.0
2026-05-12 00:00:00-04:00,387.10877062384725,388.28805889354703,382.541491402114,387.1187744140625,26017500,0.0,0.0
2026-05-13 00:00:00-04:00,385.3698394939953,403.4590416115898,384.77019153718186,402.3796691894531,28144600,0.0,0.0
2026-05-14 00:00:00-04:00,397.04285074569174,402.6894719958145,395.6037078837972,400.8305969238281,21136700,0.0,0.0
2026-05-15 00:00:00-04:00,396.0834349796574,399.30151410906007,392.9452946767326,396.54315185546875,20309700,0.0,0.0
2026-05-18 00:00:00-04:00,395.4538101055549,408.36608091552193,394.29449886421145,396.70306396484375,26837200,0.0,0.0
2026-05-19 00:00:00-04:00,396.72302500471704,396.91291402359946,385.8794958446922,387.4285888671875,39545700,0.0,0.0
2026-05-20 00:00:00-04:00,387.4685872554011,393.62488340369265,382.6714341601505,388.6778564453125,31744400,0.0,0.0
2026-05-21 00:00:00-04:00,385.46976743485186,392.2656959548347,382.7913440893277,387.4285888671875,24852800,0.0,0.0
2026-05-22 00:00:00-04:00,387.1187843592316,388.5079387636157,381.54209816202837,382.74139404296875,20442100,0.0,0.0
2026-05-26 00:00:00-04:00,384.2804712769477,389.0276356997364,382.3716078175452,388.6478576660156,27747400,0.0,0.0
2026-05-27 00:00:00-04:00,386.4391861502527,393.64487351491664,385.66962629134815,388.5978698730469,23087300,0.0,0.0
2026-05-28 00:00:00-04:00,387.76839182151133,391.6360768291116,384.9300907577927,389.8971252441406,24357500,0.0,0.0
2026-05-29 00:00:00-04:00,385.0100143138995,385.0100143138995,378.2340629764561,380.1129455566406,44415800,0.0,0.0
2026-06-01 00:00:00-04:00,376.2952290661171,378.3340198477676,373.2970198869562,376.14532470703125,28672100,0.0,0.0
2026-06-02 00:00:00-04:00,366.371163421305,373.31702687507857,358.2260345973877,361.6340026855469,50412300,0.0,0.0
2026-06-03 00:00:00-04:00,361.81388965190393,366.2312646097652,357.8662353535933,358.77569580078125,55441600,0.0,0.0
2026-06-04 00:00:00-04:00,358.68575901079333,373.0271992966173,357.99616844622375,371.96783447265625,44055500,0.0,0.0
2026-06-05 00:00:00-04:00,366.1213024821565,371.8578661166277,363.90262653478294,368.30999755859375,37471200,0.0,0.0
2026-06-08 00:00:00-04:00,365.17999267578125,366.20001220703125,360.5299987792969,363.30999755859375,27942500,0.22,0.0
2026-06-09 00:00:00-04:00,367.0899963378906,372.0799865722656,357.29998779296875,364.260009765625,29535100,0.0,0.0
2026-06-10 00:00:00-04:00,363.19000244140625,368.55999755859375,355.20001220703125,356.3800048828125,32357100,0.0,0.0
2026-06-11 00:00:00-04:00,355.92999267578125,358.79998779296875,346.3599853515625,357.7699890136719,35538200,0.0,0.0
2026-06-12 00:00:00-04:00,362.6199951171875,366.57000732421875,354.94000244140625,359.67999267578125,24704600,0.0,0.0
2026-06-15 00:00:00-04:00,367.92999267578125,372.989990234375,366.54998779296875,369.3500061035156,27727500,0.0,0.0
2026-06-16 00:00:00-04:00,369.6000061035156,376.0,367.05999755859375,373.25,24876100,0.0,0.0
2026-06-17 00:00:00-04:00,369.1300048828125,372.3299865722656,362.0199890136719,363.7900085449219,24543600,0.0,0.0
2026-06-18 00:00:00-04:00,365.75,369.4800109863281,358.6700134277344,368.0299987792969,44470100,0.0,0.0
2026-06-22 00:00:00-04:00,357.95001220703125,358.9200134277344,341.7200012207031,349.67999267578125,52814800,0.0,0.0
2026-06-23 00:00:00-04:00,340.69000244140625,349.2900085449219,340.20001220703125,346.1300048828125,34007700,0.0,0.0
2026-06-24 00:00:00-04:00,349.0400085449219,353.4800109863281,341.92999267578125,345.2900085449219,44997300,0.0,0.0
2026-06-25 00:00:00-04:00,336.7300109863281,345.57000732421875,335.8399963378906,343.7099914550781,44491400,0.0,0.0
2026-06-26 00:00:00-04:00,342.54998779296875,346.3599853515625,330.20001220703125,337.3900146484375,114706300,0.0,0.0
2026-06-29 00:00:00-04:00,341.8299865722656,354.3500061035156,340.6700134277344,353.6499938964844,34213900,0.0,0.0
2026-06-30 00:00:00-04:00,353.8699951171875,358.6199951171875,350.3999938964844,357.3699951171875,35237200,0.0,0.0
2026-07-01 00:00:00-04:00,358.3699951171875,362.9700012207031,356.42999267578125,361.2099914550781,26736400,0.0,0.0
2026-07-02 00:00:00-04:00,359.4800109863281,364.2099914550781,353.4200134277344,359.9100036621094,25974800,0.0,0.0
2026-07-06 00:00:00-04:00,361.54998779296875,367.92999267578125,357.3800048828125,366.4599914550781,26915800,0.0,0.0
2026-07-07 00:00:00-04:00,369.07000732421875,373.1600036621094,365.5,367.0299987792969,24045600,0.0,0.0
2026-07-08 00:00:00-04:00,364.760009765625,367.8399963378906,358.0199890136719,361.9200134277344,22094800,0.0,0.0
2026-07-09 00:00:00-04:00,354.30999755859375,359.6499938964844,351.0799865722656,358.8900146484375,24729100,0.0,0.0
2026-07-10 00:00:00-04:00,357.5299987792969,357.82000732421875,352.75,357.17999267578125,18146100,0.0,0.0
2026-07-13 00:00:00-04:00,356.19000244140625,358.1300048828125,351.75,352.510009765625,15901700,0.0,0.0
2026-07-14 00:00:00-04:00,351.20001220703125,360.1600036621094,351.0899963378906,359.510009765625,18259400,0.0,0.0
2026-07-15 00:00:00-04:00,357.9700012207031,373.6499938964844,357.760009765625,370.9200134277344,28284600,0.0,0.0
2026-07-16 00:00:00-04:00,373.05999755859375,375.2699890136719,352.29998779296875,354.4599914550781,41158500,0.0,0.0
2026-07-17 00:00:00-04:00,346.0,348.5199890136719,341.3599853515625,346.7699890136719,29959300,0.0,0.0
2026-07-20 00:00:00-04:00,350.8800048828125,359.67999267578125,350.5199890136719,351.989990234375,24736600,0.0,0.0
2026-07-21 00:00:00-04:00,351.32000732421875,351.32000732421875,347.0,347.1499938964844,23369800,0.0,0.0
2026-07-22 00:00:00-04:00,348.1600036621094,349.94000244140625,341.7300109863281,342.0899963378906,39334100,0.0,0.0
